Material,Material description,Plant,Storage location,Order Qty,Base Unit of Measure,Total stock,Movement type,Movement Type Text,Posting Date,User Name,Material Document,Document Date,Vendor,Purchase order,Amt.in Loc.Cur.,Reason for Movement
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,51975,344,TR blocked to unre.,9/13/2023,COMMPO,4905040709,9/13/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,52175,344,TR blocked to unre.,9/13/2023,COMMPO,4905040710,9/13/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,51975,344,TR blocked to unre.,9/13/2023,COMMPO,4905040710,9/13/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,52175,344,TR blocked to unre.,9/13/2023,COMMPO,4905040711,9/13/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,51975,344,TR blocked to unre.,9/13/2023,COMMPO,4905040711,9/13/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,52175,344,TR blocked to unre.,9/13/2023,COMMPO,4905040712,9/13/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,51975,344,TR blocked to unre.,9/13/2023,COMMPO,4905040712,9/13/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,51775,344,TR blocked to unre.,9/13/2023,COMMPO,4905040713,9/13/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,51975,344,TR blocked to unre.,9/13/2023,COMMPO,4905040713,9/13/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,52175,344,TR blocked to unre.,9/13/2023,COMMPO,4905040714,9/13/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,51975,344,TR blocked to unre.,9/13/2023,COMMPO,4905040714,9/13/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,52175,344,TR blocked to unre.,9/13/2023,COMMPO,4905040715,9/13/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,51975,344,TR blocked to unre.,9/13/2023,COMMPO,4905040715,9/13/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,1400,KG,53375,101,GR goods receipt,9/13/2023,COMMPO,5004007108,9/13/2023,LAC002,4500134818,"62,704.67",0
1111003,"Butter, Unsalted",BAR1,2000,795,KG,54170,101,GR goods receipt,9/13/2023,COMMPO,5004007110,9/13/2023,LAC002,4500134818,"35,607.29",0
1111003,"Butter, Unsalted",BAR1,2000,1600,KG,55770,101,GR goods receipt,9/13/2023,COMMPO,5004007112,9/13/2023,LAC002,4500134818,"71,662.48",0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,55570,301,TF trfr plnt to plnt,9/12/2023,COMMPO,4905038609,9/12/2023,,,"-8,957.81",0
1111003,"Butter, Unsalted",BAR1,2000,-35,KG,55535,301,TF trfr plnt to plnt,9/11/2023,COMMPO,4905036297,9/11/2023,,,"-1,567.62",0
1111003,"Butter, Unsalted",BAR1,2000,3800,KG,59335,101,GR goods receipt,9/8/2023,COMMPO,5003977206,9/8/2023,LAC002,4500133603,"170,198.39",0
1111003,"Butter, Unsalted",BAR1,2000,-3000,KG,56335,301,TF trfr plnt to plnt,9/7/2023,COMMPO,4905030559,9/7/2023,,,"-134,367.15",0
1111003,"Butter, Unsalted",BAR1,2000,-750,KG,55585,301,TF trfr plnt to plnt,9/7/2023,COMMPO,4905031756,9/7/2023,,,"-33,591.79",0
1111003,"Butter, Unsalted",BAR1,2000,-500,KG,55085,301,TF trfr plnt to plnt,9/2/2023,COMMPO,4905025390,9/2/2023,,,"-22,394.52",0
1111003,"Butter, Unsalted",BAR1,2000,-100,KG,54985,301,TF trfr plnt to plnt,9/1/2023,COMMPO,4905025170,9/1/2023,,,"-4,478.90",0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,54785,343,TF blocked to unre.,8/31/2023,COMMPO,4905022484,8/31/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,54985,343,TF blocked to unre.,8/31/2023,COMMPO,4905022484,8/31/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,54785,343,TF blocked to unre.,8/31/2023,COMMPO,4905022485,8/31/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,54985,343,TF blocked to unre.,8/31/2023,COMMPO,4905022485,8/31/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,54785,343,TF blocked to unre.,8/31/2023,COMMPO,4905022486,8/31/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,54985,343,TF blocked to unre.,8/31/2023,COMMPO,4905022486,8/31/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,54785,343,TF blocked to unre.,8/31/2023,COMMPO,4905022487,8/31/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,54985,343,TF blocked to unre.,8/31/2023,COMMPO,4905022487,8/31/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,55185,343,TF blocked to unre.,8/31/2023,COMMPO,4905022488,8/31/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,54985,343,TF blocked to unre.,8/31/2023,COMMPO,4905022488,8/31/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,54785,343,TF blocked to unre.,8/31/2023,COMMPO,4905022489,8/31/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,54985,343,TF blocked to unre.,8/31/2023,COMMPO,4905022489,8/31/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,54785,343,TF blocked to unre.,8/31/2023,COMMPO,4905022490,8/31/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,54985,343,TF blocked to unre.,8/31/2023,COMMPO,4905022490,8/31/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,54785,343,TF blocked to unre.,8/31/2023,COMMPO,4905022491,8/31/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,54985,343,TF blocked to unre.,8/31/2023,COMMPO,4905022491,8/31/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,54785,343,TF blocked to unre.,8/31/2023,COMMPO,4905022492,8/31/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,54985,343,TF blocked to unre.,8/31/2023,COMMPO,4905022492,8/31/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,55185,343,TF blocked to unre.,8/31/2023,COMMPO,4905022493,8/31/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,54985,343,TF blocked to unre.,8/31/2023,COMMPO,4905022493,8/31/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,54785,343,TF blocked to unre.,8/31/2023,COMMPO,4905022494,8/31/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,54985,343,TF blocked to unre.,8/31/2023,COMMPO,4905022494,8/31/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-40,KG,54945,343,TF blocked to unre.,8/31/2023,COMMPO,4905022495,8/31/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,40,KG,54985,343,TF blocked to unre.,8/31/2023,COMMPO,4905022495,8/31/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,54785,343,TF blocked to unre.,8/31/2023,COMMPO,4905022496,8/31/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,54985,343,TF blocked to unre.,8/31/2023,COMMPO,4905022496,8/31/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,54785,343,TF blocked to unre.,8/31/2023,COMMPO,4905022497,8/31/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,54985,343,TF blocked to unre.,8/31/2023,COMMPO,4905022497,8/31/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-3250,KG,51735,301,TF trfr plnt to plnt,8/31/2023,COMMPO,4905022509,8/31/2023,,,"-145,564.40",0
1111003,"Butter, Unsalted",BAR1,2000,3800,KG,55535,101,GR goods receipt,8/31/2023,COMMPO,5003935553,8/31/2023,LAC002,4500133131,"170,198.39",0
1111003,"Butter, Unsalted",BAR1,2000,-600,KG,54935,301,TF trfr plnt to plnt,8/30/2023,COMMPO,4905021734,8/30/2023,,,"-26,873.43",0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,55135,344,TR blocked to unre.,8/28/2023,COMMPO,4905017801,8/28/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,54935,344,TR blocked to unre.,8/28/2023,COMMPO,4905017801,8/28/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,55135,344,TR blocked to unre.,8/28/2023,COMMPO,4905017802,8/28/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,54935,344,TR blocked to unre.,8/28/2023,COMMPO,4905017802,8/28/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,54735,344,TR blocked to unre.,8/28/2023,COMMPO,4905017803,8/28/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,54935,344,TR blocked to unre.,8/28/2023,COMMPO,4905017803,8/28/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,55135,344,TR blocked to unre.,8/28/2023,COMMPO,4905017804,8/28/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,54935,344,TR blocked to unre.,8/28/2023,COMMPO,4905017804,8/28/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,55135,344,TR blocked to unre.,8/28/2023,COMMPO,4905017805,8/28/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,54935,344,TR blocked to unre.,8/28/2023,COMMPO,4905017805,8/28/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,55135,344,TR blocked to unre.,8/28/2023,COMMPO,4905017806,8/28/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,54935,344,TR blocked to unre.,8/28/2023,COMMPO,4905017806,8/28/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,55135,344,TR blocked to unre.,8/28/2023,COMMPO,4905017807,8/28/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,54935,344,TR blocked to unre.,8/28/2023,COMMPO,4905017807,8/28/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,54735,344,TR blocked to unre.,8/28/2023,COMMPO,4905017808,8/28/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,54935,344,TR blocked to unre.,8/28/2023,COMMPO,4905017808,8/28/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,55135,344,TR blocked to unre.,8/28/2023,COMMPO,4905017809,8/28/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,54935,344,TR blocked to unre.,8/28/2023,COMMPO,4905017809,8/28/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,55135,344,TR blocked to unre.,8/28/2023,COMMPO,4905017810,8/28/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,54935,344,TR blocked to unre.,8/28/2023,COMMPO,4905017810,8/28/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,55135,344,TR blocked to unre.,8/28/2023,COMMPO,4905017811,8/28/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,54935,344,TR blocked to unre.,8/28/2023,COMMPO,4905017811,8/28/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,55135,344,TR blocked to unre.,8/28/2023,COMMPO,4905017812,8/28/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,54935,344,TR blocked to unre.,8/28/2023,COMMPO,4905017812,8/28/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,55135,344,TR blocked to unre.,8/28/2023,COMMPO,4905017813,8/28/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,54935,344,TR blocked to unre.,8/28/2023,COMMPO,4905017813,8/28/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-40,KG,54895,344,TR blocked to unre.,8/28/2023,COMMPO,4905017814,8/28/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,40,KG,54935,344,TR blocked to unre.,8/28/2023,COMMPO,4905017814,8/28/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-830,KG,54105,301,TF trfr plnt to plnt,8/25/2023,COMMPO,4905015059,8/25/2023,,,"-37,174.91",0
1111003,"Butter, Unsalted",BAR1,2000,-25,KG,54080,301,TF trfr plnt to plnt,8/24/2023,COMMPO,4905013950,8/24/2023,,,"-1,119.73",0
1111003,"Butter, Unsalted",BAR1,2000,-5250,KG,48830,301,TF trfr plnt to plnt,8/24/2023,COMMPO,4905014172,8/24/2023,,,"-235,142.50",0
1111003,"Butter, Unsalted",BAR1,2000,-1800,KG,47030,301,TF trfr plnt to plnt,8/23/2023,COMMPO,4905010664,8/23/2023,,,"-80,620.29",0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,46830,301,TF trfr plnt to plnt,8/23/2023,COMMPO,4905012785,8/23/2023,,,"-8,957.81",0
1111003,"Butter, Unsalted",BAR1,2000,235,KG,47065,101,GR goods receipt,8/23/2023,COMMPO,5003888930,8/23/2023,SKO003,4500132395,"10,525.43",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,47305,101,GR goods receipt,8/23/2023,COMMPO,5003889030,8/23/2023,SKO003,4500132395,"10,749.37",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,47545,101,GR goods receipt,8/23/2023,COMMPO,5003889032,8/23/2023,SKO003,4500132395,"10,749.37",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,47785,101,GR goods receipt,8/23/2023,COMMPO,5003889034,8/23/2023,SKO003,4500132395,"10,749.37",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,48025,101,GR goods receipt,8/23/2023,COMMPO,5003889035,8/23/2023,SKO003,4500132395,"10,749.37",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,48265,101,GR goods receipt,8/23/2023,COMMPO,5003889036,8/23/2023,SKO003,4500132395,"10,749.37",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,48505,101,GR goods receipt,8/23/2023,COMMPO,5003889037,8/23/2023,SKO003,4500132395,"10,749.37",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,48745,101,GR goods receipt,8/23/2023,COMMPO,5003889038,8/23/2023,SKO003,4500132395,"10,749.37",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,48985,101,GR goods receipt,8/23/2023,COMMPO,5003889039,8/23/2023,SKO003,4500132395,"10,749.37",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,49225,101,GR goods receipt,8/23/2023,COMMPO,5003889040,8/23/2023,SKO003,4500132395,"10,749.37",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,49465,101,GR goods receipt,8/23/2023,COMMPO,5003889041,8/23/2023,SKO003,4500132395,"10,749.37",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,49705,101,GR goods receipt,8/23/2023,COMMPO,5003889042,8/23/2023,SKO003,4500132395,"10,749.37",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,49945,101,GR goods receipt,8/23/2023,COMMPO,5003889043,8/23/2023,SKO003,4500132395,"10,749.37",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,50185,101,GR goods receipt,8/23/2023,COMMPO,5003889044,8/23/2023,SKO003,4500132395,"10,749.37",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,50425,101,GR goods receipt,8/23/2023,COMMPO,5003889045,8/23/2023,SKO003,4500132395,"10,749.37",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,50665,101,GR goods receipt,8/23/2023,COMMPO,5003889046,8/23/2023,SKO003,4500132395,"10,749.37",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,50905,101,GR goods receipt,8/23/2023,COMMPO,5003889047,8/23/2023,SKO003,4500132395,"10,749.37",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,51145,101,GR goods receipt,8/23/2023,COMMPO,5003889048,8/23/2023,SKO003,4500132395,"10,749.37",0
1111003,"Butter, Unsalted",BAR1,2000,1000,KG,52145,101,GR goods receipt,8/22/2023,COMMPO,5003879100,8/22/2023,LAC002,4500131255,"44,789.05",0
1111003,"Butter, Unsalted",BAR1,2000,2800,KG,54945,101,GR goods receipt,8/22/2023,COMMPO,5003879102,8/22/2023,LAC002,4500131255,"125,409.34",0
1111003,"Butter, Unsalted",BAR1,2000,-2000,KG,52945,301,TF trfr plnt to plnt,8/21/2023,COMMPO,4905008035,8/21/2023,,,"-89,578.10",0
1111003,"Butter, Unsalted",BAR1,2000,-1945,KG,51000,301,TF trfr plnt to plnt,8/18/2023,COMMPO,4905003371,8/18/2023,,,"-87,114.70",0
1111003,"Butter, Unsalted",BAR1,2000,3200,KG,54200,101,GR goods receipt,8/17/2023,COMMPO,5003854349,8/17/2023,LAC002,4500129458,"143,324.96",0
1111003,"Butter, Unsalted",BAR1,2000,600,KG,54800,101,GR goods receipt,8/17/2023,COMMPO,5003854351,8/17/2023,LAC002,4500129458,"26,873.43",0
1111003,"Butter, Unsalted",BAR1,2000,2200,KG,57000,101,GR goods receipt,8/16/2023,COMMPO,5003845993,8/16/2023,LAC002,4500129457,"98,535.91",0
1111003,"Butter, Unsalted",BAR1,2000,800,KG,57800,101,GR goods receipt,8/16/2023,COMMPO,5003845995,8/16/2023,LAC002,4500129457,"35,831.24",0
1111003,"Butter, Unsalted",BAR1,2000,600,KG,58400,101,GR goods receipt,8/16/2023,COMMPO,5003845997,8/16/2023,LAC002,4500129457,"26,873.43",0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,58600,101,GR goods receipt,8/16/2023,COMMPO,5003845999,8/16/2023,LAC002,4500129457,"8,957.81",0
1111003,"Butter, Unsalted",BAR1,2000,-390,KG,58210,301,TF trfr plnt to plnt,8/15/2023,COMMPO,4904998473,8/15/2023,,,"-17,467.73",0
1111003,"Butter, Unsalted",BAR1,2000,-2250,KG,55960,301,TF trfr plnt to plnt,8/14/2023,COMMPO,4904996682,8/14/2023,,,"-100,775.36",0
1111003,"Butter, Unsalted",BAR1,2000,-2500,KG,53460,301,TF trfr plnt to plnt,8/11/2023,COMMPO,4904993270,8/11/2023,,,"-112,481.75",0
1111003,"Butter, Unsalted",BAR1,2000,-2500,KG,50960,301,TF trfr plnt to plnt,8/4/2023,COMMPO,4904986356,8/4/2023,,,"-112,481.75",0
1111003,"Butter, Unsalted",BAR1,2000,2400,KG,53360,101,GR goods receipt,8/1/2023,COMMPO,5003764137,8/1/2023,SKO003,4500127645,"107,982.48",0
1111003,"Butter, Unsalted",BAR1,2000,1200,KG,54560,101,GR goods receipt,8/1/2023,COMMPO,5003764138,8/1/2023,SKO003,4500127645,"53,991.24",0
1111003,"Butter, Unsalted",BAR1,2000,720,KG,55280,101,GR goods receipt,8/1/2023,COMMPO,5003764139,8/1/2023,SKO003,4500127645,"32,394.74",0
1111003,"Butter, Unsalted",BAR1,2000,-25,KG,55255,301,TF trfr plnt to plnt,7/31/2023,COMMPO,4904979479,7/31/2023,,,"-1,124.82",0
1111003,"Butter, Unsalted",BAR1,2000,-2250,KG,53005,301,TF trfr plnt to plnt,7/31/2023,COMMPO,4904980337,7/31/2023,,,"-101,233.58",0
1111003,"Butter, Unsalted",BAR1,2000,-240,KG,52765,301,TF trfr plnt to plnt,7/31/2023,COMMPO,4904980470,7/31/2023,,,"-10,798.25",0
1111003,"Butter, Unsalted",BAR1,2000,-2250,KG,50515,301,TF trfr plnt to plnt,7/28/2023,COMMPO,4904977538,7/28/2023,,,"-101,233.57",0
1111003,"Butter, Unsalted",BAR1,2000,-2500,KG,48015,301,TF trfr plnt to plnt,7/27/2023,COMMPO,4904976074,7/27/2023,,,"-112,481.75",0
1111003,"Butter, Unsalted",BAR1,2000,-1500,KG,46515,301,TF trfr plnt to plnt,7/26/2023,COMMPO,4904974556,7/26/2023,,,"-67,489.05",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,46755,101,GR goods receipt,7/26/2023,COMMPO,5003736955,7/26/2023,SKO003,4500126757,"10,798.25",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,46995,101,GR goods receipt,7/26/2023,COMMPO,5003736957,7/26/2023,SKO003,4500126757,"10,798.25",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,47235,101,GR goods receipt,7/26/2023,COMMPO,5003736959,7/26/2023,SKO003,4500126757,"10,798.25",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,47475,101,GR goods receipt,7/26/2023,COMMPO,5003736961,7/26/2023,SKO003,4500126757,"10,798.25",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,47715,101,GR goods receipt,7/26/2023,COMMPO,5003736963,7/26/2023,SKO003,4500126757,"10,798.25",0
1111003,"Butter, Unsalted",BAR1,2000,3120,KG,50835,101,GR goods receipt,7/26/2023,COMMPO,5003736965,7/26/2023,SKO003,4500126757,"140,377.22",0
1111003,"Butter, Unsalted",BAR1,2000,-25,KG,50810,301,TF trfr plnt to plnt,7/24/2023,COMMPO,4904970566,7/24/2023,,,"-1,124.82",0
1111003,"Butter, Unsalted",BAR1,2000,-3250,KG,47560,301,TF trfr plnt to plnt,7/21/2023,COMMPO,4904967807,7/21/2023,,,"-146,226.28",0
1111003,"Butter, Unsalted",BAR1,2000,-485,KG,47075,301,TF trfr plnt to plnt,7/21/2023,COMMPO,4904968319,7/21/2023,,,"-21,821.46",0
1111003,"Butter, Unsalted",BAR1,2000,-5,KG,47070,555,GI scrapping blocked,7/20/2023,COMMPO,4904966456,7/20/2023,,,-224.96,7
1111003,"Butter, Unsalted",BAR1,2000,-1800,KG,45270,301,TF trfr plnt to plnt,7/19/2023,COMMPO,4904965425,7/19/2023,,,"-80,986.86",0
1111003,"Butter, Unsalted",BAR1,2000,1920,KG,47190,101,GR goods receipt,7/19/2023,COMMPO,5003698717,7/19/2023,SKO003,4500127280,"86,385.98",0
1111003,"Butter, Unsalted",BAR1,2000,960,KG,48150,101,GR goods receipt,7/19/2023,COMMPO,5003698727,7/19/2023,SKO003,4500127280,"43,192.99",0
1111003,"Butter, Unsalted",BAR1,2000,1200,KG,49350,101,GR goods receipt,7/19/2023,COMMPO,5003698740,7/19/2023,SKO003,4500127280,"53,991.24",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,49590,101,GR goods receipt,7/19/2023,COMMPO,5003698752,7/19/2023,SKO003,4500127280,"10,798.25",0
1111003,"Butter, Unsalted",BAR1,2000,3800,KG,53390,101,GR goods receipt,7/18/2023,COMMPO,5003688852,7/18/2023,LAC002,4500126758,"170,972.26",0
1111003,"Butter, Unsalted",BAR1,2000,-40,KG,53350,301,TF trfr plnt to plnt,7/14/2023,COMMPO,4904959021,7/14/2023,,,"-1,820.00",0
1111003,"Butter, Unsalted",BAR1,2000,-3280,KG,50070,301,TF trfr plnt to plnt,7/13/2023,COMMPO,4904957839,7/13/2023,,,"-149,240.00",0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,50270,101,GR goods receipt,7/10/2023,COMMPO,5003644328,7/10/2023,LAC002,4500125819,"9,100.00",0
1111003,"Butter, Unsalted",BAR1,2000,200,KG,50470,101,GR goods receipt,7/10/2023,COMMPO,5003644330,7/10/2023,LAC002,4500125819,"9,100.00",0
1111003,"Butter, Unsalted",BAR1,2000,3390,KG,53860,101,GR goods receipt,7/10/2023,COMMPO,5003644332,7/10/2023,LAC002,4500125819,"154,245.00",0
1111003,"Butter, Unsalted",BAR1,2000,1440,KG,55300,101,GR goods receipt,7/10/2023,COMMPO,5003646609,7/10/2023,SKO003,4500126756,"65,520.00",0
1111003,"Butter, Unsalted",BAR1,2000,2400,KG,57700,101,GR goods receipt,7/10/2023,COMMPO,5003646611,7/10/2023,SKO003,4500126756,"109,200.00",0
1111003,"Butter, Unsalted",BAR1,2000,480,KG,58180,101,GR goods receipt,7/10/2023,COMMPO,5003646613,7/10/2023,SKO003,4500126756,"21,840.00",0
1111003,"Butter, Unsalted",BAR1,2000,-3000,KG,55180,301,TF trfr plnt to plnt,7/7/2023,COMMPO,4904948932,7/7/2023,,,"-136,500.00",0
1111003,"Butter, Unsalted",BAR1,2000,5,KG,55185,344,TR blocked to unre.,7/7/2023,COMMPO,4904950093,7/7/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-5,KG,55180,344,TR blocked to unre.,7/7/2023,COMMPO,4904950093,7/7/2023,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-3155,KG,52025,301,TF trfr plnt to plnt,7/7/2023,COMMPO,4904950104,7/7/2023,,,"-143,552.50",0
1111003,"Butter, Unsalted",BAR1,2000,-200,KG,51825,301,TF trfr plnt to plnt,7/7/2023,COMMPO,4904950337,7/7/2023,,,"-9,100.00",0
1111003,"Butter, Unsalted",BAR1,2000,3800,KG,55625,101,GR goods receipt,7/6/2023,COMMPO,5003625264,7/6/2023,LAC002,4500126184,"172,900.00",0
1111003,"Butter, Unsalted",BAR1,2000,-1500,KG,54125,301,TF trfr plnt to plnt,7/5/2023,COMMPO,4904946791,7/5/2023,,,"-68,250.00",0
1111003,"Butter, Unsalted",BAR1,2000,-2750,KG,51375,301,TF trfr plnt to plnt,6/30/2023,COMMPO,4904942599,6/30/2023,,,"-125,125.00",0
1111003,"Butter, Unsalted",BAR1,2000,-1000,KG,50375,301,TF trfr plnt to plnt,6/29/2023,COMMPO,4904940167,6/29/2023,,,"-45,500.00",0
1111003,"Butter, Unsalted",BAR1,2000,-1155,KG,49220,301,TF trfr plnt to plnt,6/27/2023,COMMPO,4904938270,6/27/2023,,,"-52,552.50",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,49460,101,GR goods receipt,6/26/2023,COMMPO,5003575111,6/26/2023,SKO003,4500123331,"10,920.00",0
1111003,"Butter, Unsalted",BAR1,2000,4080,KG,53540,101,GR goods receipt,6/26/2023,COMMPO,5003575113,6/26/2023,SKO003,4500123331,"185,640.00",0
1111003,"Butter, Unsalted",BAR1,2000,-700,KG,52840,301,TF trfr plnt to plnt,6/23/2023,COMMPO,4904932762,6/23/2023,,,"-31,850.00",0
1111003,"Butter, Unsalted",BAR1,2000,-3250,KG,49590,301,TF trfr plnt to plnt,6/23/2023,COMMPO,4904932918,6/23/2023,,,"-147,875.00",0
1111003,"Butter, Unsalted",BAR1,2000,-750,KG,48840,301,TF trfr plnt to plnt,6/20/2023,COMMPO,4904929301,6/20/2023,,,"-34,125.00",0
1111003,"Butter, Unsalted",BAR1,2000,3800,KG,52640,101,GR goods receipt,6/20/2023,COMMPO,5003539938,6/20/2023,LAC002,4500123140,"172,900.00",0
1111003,"Butter, Unsalted",BAR1,2000,2160,KG,54800,101,GR goods receipt,6/20/2023,COMMPO,5003540187,6/20/2023,SKO003,4500125095,"98,280.00",0
1111003,"Butter, Unsalted",BAR1,2000,2160,KG,56960,101,GR goods receipt,6/20/2023,COMMPO,5003540189,6/20/2023,SKO003,4500125095,"98,280.00",0
1111003,"Butter, Unsalted",BAR1,2000,-3800,KG,53160,301,TF trfr plnt to plnt,6/19/2023,COMMPO,4904927454,6/19/2023,,,"-172,900.00",0
1111003,"Butter, Unsalted",BAR1,2000,-150,KG,53010,301,TF trfr plnt to plnt,6/17/2023,COMMPO,4904925504,6/17/2023,,,"-6,825.00",0
